,InvoiceDate,InvoiceNo,CustomerID,StockCode,Country,Description,Quantity,Price,Revenue,DayOfWeek,Month,RevenueLag_1Day,PurchaseID,UnitPrice,AvgMonthlyProductRevenue,AvgMonthlyUnitPrice,AvgMonthlyQuantitySold,Cohort,OrderMonth,FirstPurchaseDate,IsFirstPurchase,UnitCost,TotalCost,GrossProfit,GrossMargin
31904,2011-04-13,549947,1826000,22088.0,United Kingdom,PAPER BUNTING COLOURED LACE,6,2.95,17.7,3,4,17.7,18260-22088,0.49,18.35,1.48,6.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,17.7,100.0
31905,2011-04-13,549947,1826000,22558.0,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,12,1.65,19.8,3,4,17.7,18260-22558,0.14,13.21,0.84,8.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,19.8,100.0
31906,2011-04-13,549947,1826000,22908.0,United Kingdom,PACK OF 20 NAPKINS RED APPLES,12,0.85,10.2,3,4,19.8,18260-22908,0.07,7.68,0.38,9.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.10800000000000001,10.091999999999999,98.94117647058823
31907,2011-04-13,549947,1826000,71459.0,United Kingdom,HANGING JAM JAR TLIGHT HOLDER,24,0.85,20.4,3,4,10.2,18260-71459,0.04,23.7,0.1,30.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,20.4,100.0
31908,2011-04-13,549947,1826000,84879.0,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,24,1.69,40.56,3,4,20.4,18260-84879,0.07,34.79,0.17,21.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,40.56,100.0
31909,2011-04-13,549947,1826000,22423.0,United Kingdom,REGENCY CAKESTAND 3 TIER,2,12.75,25.5,3,4,40.56,18260-22423,6.38,73.99,5.68,6.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,25.5,100.0
31910,2011-04-13,549947,1826000,22079.0,United Kingdom,RIBBON REEL HEARTS DESIGN ,10,1.65,16.5,3,4,25.5,18260-22079,0.16,9.99,0.91,6.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,16.5,100.0
31911,2011-04-13,549947,1826000,84792.0,United Kingdom,ENCHANTED BIRD COATHANGER 5 HOOK,4,4.65,18.6,3,4,16.5,18260-84792,1.16,17.65,2.9,4.0,2011-04,2011-04,2011-04-13,True,0.28800000000000003,1.1520000000000001,17.448,93.80645161290322
31912,2011-04-13,549947,1826000,22567.0,United Kingdom,20 DOLLY PEGS RETROSPOT,12,1.45,17.4,3,4,18.6,18260-22567,0.12,71.6,0.51,57.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,17.4,100.0
31913,2011-04-13,549947,1826000,22584.0,United Kingdom,PACK OF 6 PANNETONE GIFT BOXES,24,2.55,61.2,3,4,17.4,18260-22584,0.11,56.86,0.88,24.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.21600000000000003,60.984,99.6470588235294
31914,2011-04-13,549947,1826000,84970.0,United Kingdom,SINGLE HEART ZINC TLIGHT HOLDER,12,0.95,11.4,3,4,61.2,18260-84970,0.08,16.17,0.24,18.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,11.4,100.0
31915,2011-04-13,549947,1826000,84970.0,United Kingdom,HANGING HEART ZINC TLIGHT HOLDER,12,0.85,10.2,3,4,11.4,18260-84970,0.07,16.17,0.24,18.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,10.2,100.0
31916,2011-04-13,549947,1826000,22151.0,United Kingdom,PLACE SETTING WHITE HEART,96,0.42,40.32,3,4,10.2,18260-22151,0.0,16.85,0.13,37.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,40.32,100.0
31917,2011-04-13,549947,1826000,22907.0,United Kingdom,PACK OF 20 NAPKINS PANTRY DESIGN,12,0.85,10.2,3,4,40.32,18260-22907,0.07,6.03,0.4,7.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,10.2,100.0
31918,2011-04-13,549947,1826000,84978.0,United Kingdom,HANGING HEART JAR TLIGHT HOLDER,24,1.25,30.0,3,4,10.2,18260-84978,0.05,23.84,0.21,18.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,30.0,100.0
31920,2011-04-13,549949,1320800,84879.0,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,10,1.69,16.9,3,4,0.0,13208-84879,0.17,34.79,0.17,21.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,16.9,100.0
31921,2011-04-13,549949,1320800,21136.0,United Kingdom,PAINTED METAL PEARS ASSORTED,8,1.69,13.52,3,4,16.9,13208-21136,0.21,28.41,0.3,17.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.07200000000000001,13.448,99.46745562130178
31922,2011-04-13,549949,1320800,72051.0,United Kingdom,BAG OF SILVER STONES,6,0.42,2.52,3,4,13.52,13208-72051,0.07,1.26,0.04,-4.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.054000000000000006,2.466,97.85714285714286
31923,2011-04-13,549949,1320800,20941.0,United Kingdom,FROG CANDLE,5,1.25,6.25,3,4,2.52,13208-20941,0.25,3.75,0.43,8.0,2011-04,2011-04,2011-04-13,True,0.189,0.9450000000000001,5.305,84.88
31924,2011-04-13,549949,1320800,20886.0,United Kingdom,BOX OF 9 PEBBLE CANDLES,4,1.95,7.8,3,4,6.25,13208-20886,0.49,5.88,1.08,3.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,7.8,100.0
31925,2011-04-13,549949,1320800,84750.0,United Kingdom,BLACK SMALL GLASS CAKE STAND,1,0.39,0.39,3,4,7.8,13208-84750,0.39,1.08,0.08,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,0.39,100.0
31926,2011-04-13,549949,1320800,21455.0,United Kingdom,PAINTED YELLOW WOODEN DAISY,6,0.85,5.1,3,4,0.39,13208-21455,0.14,3.73,0.29,4.0,2011-04,2011-04,2011-04-13,True,0.06300000000000001,0.3780000000000001,4.7219999999999995,92.58823529411765
31927,2011-04-13,549949,1320800,22250.0,United Kingdom,DECORATION  BUTTERFLY  MAGIC GARDEN,2,0.85,1.7,3,4,5.1,13208-22250,0.43,4.3,0.6,4.0,2011-04,2011-04,2011-04-13,True,0.045000000000000005,0.09000000000000001,1.6099999999999999,94.70588235294117
31928,2011-04-13,549949,1320800,22249.0,United Kingdom,DECORATION WHITE CHICK MAGIC GARDEN,2,0.85,1.7,3,4,1.7,13208-22249,0.43,3.95,0.6,4.0,2011-04,2011-04,2011-04-13,True,0.045000000000000005,0.09000000000000001,1.6099999999999999,94.70588235294117
31929,2011-04-13,549949,1320800,21746.0,United Kingdom,SMALL RED RETROSPOT WINDMILL,4,1.25,5.0,3,4,1.7,13208-21746,0.31,17.47,0.5,15.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,5.0,100.0
31930,2011-04-13,549949,1320800,21318.0,United Kingdom,GLASS CHALICE BLUE SMALL ,2,0.39,0.78,3,4,5.0,13208-21318,0.2,8.41,0.28,21.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,0.78,100.0
31931,2011-04-13,549949,1320800,21494.0,United Kingdom,ROTATING LEAVES TLIGHT HOLDER,4,1.25,5.0,3,4,0.78,13208-21494,0.31,7.13,2.41,4.0,2011-04,2011-04,2011-04-13,True,0.045000000000000005,0.18000000000000002,4.82,96.4
31932,2011-04-13,549949,1320800,22084.0,United Kingdom,PAPER CHAIN KIT EMPIRE,4,2.95,11.8,3,4,5.0,13208-22084,0.74,41.13,1.17,14.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,11.8,100.0
31933,2011-04-13,549949,1320800,21363.0,United Kingdom,HOME SMALL WOOD LETTERS,1,4.95,4.95,3,4,11.8,13208-21363,4.95,8.51,4.93,2.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,4.95,100.0
31934,2011-04-13,549949,1320800,22464.0,United Kingdom,HANGING METAL HEART LANTERN,6,1.65,9.9,3,4,4.95,13208-22464,0.27,15.24,0.63,9.0,2011-04,2011-04,2011-04-13,True,0.018000000000000002,0.10800000000000001,9.792,98.9090909090909
31935,2011-04-13,549949,1320800,22178.0,United Kingdom,VICTORIAN GLASS HANGING TLIGHT,6,1.25,7.5,3,4,9.9,13208-22178,0.21,24.93,0.26,21.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,7.5,100.0
31936,2011-04-13,549949,1320800,82494.0,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,2,2.95,5.9,3,4,7.5,13208-82494,1.48,15.97,1.08,5.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,5.9,100.0
31937,2011-04-13,549949,1320800,82482.0,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,2,2.55,5.1,3,4,5.9,13208-82482,1.27,16.58,1.07,7.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,5.1,100.0
31938,2011-04-13,549949,1320800,21078.0,United Kingdom,SET20 STRAWBERRY PAPER NAPKINS ,4,0.85,3.4,3,4,5.1,13208-21078,0.21,7.2,0.43,9.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.036000000000000004,3.364,98.94117647058823
31939,2011-04-13,549949,1320800,84535.0,United Kingdom,ENGLISH ROSE NOTEBOOK A6 SIZE,4,0.65,2.6,3,4,3.4,13208-84535,0.16,10.6,0.27,37.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,2.6,100.0
31940,2011-04-13,549949,1320800,85144.0,United Kingdom,JARDIN ETCHED GLASS CHEESE DISH,1,1.95,1.95,3,4,2.6,13208-85144,1.95,10.16,0.98,5.0,2011-04,2011-04,2011-04-13,True,0.027,0.027,1.923,98.61538461538461
31941,2011-04-13,549949,1320800,71101.0,United Kingdom,STANDING FAIRY POLE SUPPORT ,12,0.85,10.2,3,4,1.95,13208-71101,0.07,13.74,0.05,18.0,2011-04,2011-04,2011-04-13,True,0.027,0.324,9.876,96.82352941176471
31942,2011-04-13,549949,1320800,85131.0,United Kingdom,BEADED PEARL HEART WHITE ON STICK,9,1.25,11.25,3,4,10.2,13208-85131,0.14,4.36,0.47,5.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,11.25,100.0
31943,2011-04-13,549949,1320800,22487.0,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,1,9.95,9.95,3,4,11.25,13208-22487,9.95,13.31,8.32,1.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,9.95,100.0
31944,2011-04-13,549949,1320800,21383.0,United Kingdom,PACK OF 12 STICKY BUNNIES,6,0.65,3.9,3,4,9.95,13208-21383,0.11,4.52,0.74,6.0,2011-04,2011-04,2011-04-13,True,0.018000000000000002,0.10800000000000001,3.792,97.23076923076923
31945,2011-04-13,549949,1320800,22784.0,United Kingdom,LANTERN CREAM GAZEBO ,2,4.95,9.9,3,4,3.9,13208-22784,2.48,14.71,2.75,2.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,9.9,100.0
31946,2011-04-13,549949,1320800,84882.0,United Kingdom,GREEN WIRE STANDING CANDLE HOLDER,2,3.75,7.5,3,4,9.9,13208-84882,1.88,7.5,1.88,2.0,2011-04,2011-04,2011-04-13,True,0.846,1.692,5.808,77.44
31947,2011-04-13,549949,1320800,22792.0,United Kingdom,FLUTED ANTIQUE CANDLE HOLDER,8,0.85,6.8,3,4,7.5,13208-22792,0.11,6.11,0.46,7.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.07200000000000001,6.728,98.94117647058823
31948,2011-04-13,549949,1320800,85200.0,United Kingdom,BUNNY EGG BOX,3,1.25,3.75,3,4,6.8,13208-85200,0.42,3.39,0.4,4.0,2011-04,2011-04,2011-04-13,True,0.189,0.567,3.183,84.88
31949,2011-04-13,549949,1320800,22286.0,United Kingdom,DECORATION WOBBLY RABBIT METAL ,2,1.65,3.3,3,4,3.75,13208-22286,0.83,8.09,1.6,4.0,2011-04,2011-04,2011-04-13,True,0.12600000000000003,0.25200000000000006,3.0479999999999996,92.36363636363636
31950,2011-04-13,549949,1320800,22289.0,United Kingdom,HANGING METAL CHICKEN DECORATION,2,1.25,2.5,3,4,3.3,13208-22289,0.63,3.11,1.27,2.0,2011-04,2011-04,2011-04-13,True,0.045000000000000005,0.09000000000000001,2.41,96.4
31951,2011-04-13,549949,1320800,22288.0,United Kingdom,HANGING METAL RABBIT DECORATION,4,1.25,5.0,3,4,2.5,13208-22288,0.31,7.6,1.42,6.0,2011-04,2011-04,2011-04-13,True,0.045000000000000005,0.18000000000000002,4.82,96.4
31952,2011-04-13,549949,1320800,22292.0,United Kingdom,HANGING CHICK  YELLOW DECORATION,5,1.45,7.25,3,4,5.0,13208-22292,0.29,10.47,0.75,7.0,2011-04,2011-04,2011-04-13,True,0.054,0.27,6.98,96.27586206896552
31953,2011-04-13,549949,1320800,22151.0,United Kingdom,PLACE SETTING WHITE HEART,6,0.42,2.52,3,4,7.25,13208-22151,0.07,16.85,0.13,37.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,2.52,100.0
31954,2011-04-13,549949,1320800,47481.0,United Kingdom,50CM METAL STRING WITH  7 CLIPS,2,0.85,1.7,3,4,2.52,13208-47481,0.43,1.7,0.43,2.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,1.7,100.0
31956,2011-04-13,549951,1313400,82486.0,United Kingdom,WOOD S3 CABINET ANT WHITE FINISH,6,8.95,53.7,3,4,0.0,13134-82486,1.49,26.17,5.56,3.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,53.7,100.0
31957,2011-04-13,549951,1313400,22960.0,United Kingdom,JAM MAKING SET WITH JARS,6,4.25,25.5,3,4,53.7,13134-22960,0.71,22.03,1.88,5.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,25.5,100.0
31958,2011-04-13,549951,1313400,21933.0,United Kingdom,PINK VINTAGE PAISLEY PICNIC BAG,5,2.95,14.75,3,4,25.5,13134-21933,0.59,9.8,1.07,5.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.045000000000000005,14.705,99.69491525423729
31959,2011-04-13,549951,1313400,22423.0,United Kingdom,REGENCY CAKESTAND 3 TIER,4,12.75,51.0,3,4,14.75,13134-22423,3.19,73.99,5.68,6.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,51.0,100.0
31960,2011-04-13,549951,1313400,20728.0,United Kingdom,LUNCH BAG CARS BLUE,10,1.65,16.5,3,4,51.0,13134-20728,0.16,18.94,0.57,10.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,16.5,100.0
31961,2011-04-13,549951,1313400,22383.0,United Kingdom,LUNCH BAG SUKI DESIGN ,10,1.65,16.5,3,4,16.5,13134-22383,0.16,13.64,0.99,8.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,16.5,100.0
31962,2011-04-13,549951,1313400,47566.0,United Kingdom,PARTY BUNTING,4,4.95,19.8,3,4,16.5,13134-47566,1.24,34.47,2.25,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,19.8,100.0
31963,2011-04-13,549951,1313400,21929.0,United Kingdom,JUMBO BAG PINK VINTAGE PAISLEY,10,2.08,20.8,3,4,19.8,13134-21929,0.21,18.19,0.94,8.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,20.8,100.0
31964,2011-04-13,549951,1313400,85099.0,United Kingdom,JUMBO BAG RED RETROSPOT,10,2.08,20.8,3,4,20.8,13134-85099,0.21,32.94,0.9,12.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,20.8,100.0
31965,2011-04-13,549951,1313400,84818.0,United Kingdom,DANISH ROSE PHOTO FRAME,6,2.55,15.3,3,4,20.8,13134-84818,0.43,11.16,0.64,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,15.3,100.0
31966,2011-04-13,549951,1313400,48188.0,United Kingdom,DOORMAT WELCOME PUPPIES,2,7.95,15.9,3,4,15.3,13134-48188,3.98,16.08,6.08,2.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,15.9,100.0
31967,2011-04-13,549951,1313400,47599.0,United Kingdom,PINK PARTY BAGS,6,2.1,12.6,3,4,15.9,13134-47599,0.35,33.19,0.77,18.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,12.6,100.0
31968,2011-04-13,549951,1313400,47599.0,United Kingdom,BLUE PARTY BAGS ,6,2.1,12.6,3,4,12.6,13134-47599,0.35,33.19,0.77,18.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,12.6,100.0
31969,2011-04-13,549951,1313400,22283.0,United Kingdom,6 EGG HOUSE PAINTED WOOD,4,7.95,31.8,3,4,12.6,13134-22283,1.99,22.33,7.32,3.0,2011-04,2011-04,2011-04-13,True,0.891,3.564,28.236,88.79245283018868
31970,2011-04-13,549951,1313400,22698.0,United Kingdom,PINK REGENCY TEACUP AND SAUCER,6,2.95,17.7,3,4,31.8,13134-22698,0.49,17.89,1.54,6.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,17.7,100.0
31971,2011-04-13,549951,1313400,22699.0,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,6,2.95,17.7,3,4,17.7,13134-22699,0.49,18.76,1.41,6.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,17.7,100.0
31972,2011-04-13,549951,1313400,22697.0,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,6,2.95,17.7,3,4,17.7,13134-22697,0.49,16.69,1.56,5.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,17.7,100.0
31973,2011-04-13,549951,1313400,84817.0,United Kingdom,DANISH ROSE DECORATIVE PLATE,6,2.1,12.6,3,4,17.7,13134-84817,0.35,7.56,0.28,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,12.6,100.0
31974,2011-04-13,549951,1313400,21114.0,United Kingdom,LAVENDER SCENTED FABRIC HEART,20,1.25,25.0,3,4,12.6,13134-21114,0.06,10.58,0.18,8.0,2011-04,2011-04,2011-04-13,True,0.054,1.08,23.92,95.68
31975,2011-04-13,549951,1313400,22139.0,United Kingdom,RETROSPOT TEA SET CERAMIC 11 PC ,3,4.95,14.85,3,4,25.0,13134-22139,1.65,18.72,2.86,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,14.85,100.0
31976,2011-04-13,549951,1313400,22558.0,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,12,1.65,19.8,3,4,14.85,13134-22558,0.14,13.21,0.84,8.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,19.8,100.0
31977,2011-04-13,549951,1313400,85123.0,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,6,2.95,17.7,3,4,19.8,13134-85123,0.49,27.6,0.91,10.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,17.7,100.0
31978,2011-04-13,549951,1313400,22138.0,United Kingdom,BAKING SET 9 PIECE RETROSPOT ,3,4.95,14.85,3,4,17.7,13134-22138,1.65,15.53,2.45,3.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,14.85,100.0
31979,2011-04-13,549951,1313400,21932.0,United Kingdom,SCANDINAVIAN PAISLEY PICNIC BAG,5,2.95,14.75,3,4,14.85,13134-21932,0.59,10.0,1.18,5.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.045000000000000005,14.705,99.69491525423729
32037,2011-04-13,549954,1370000,20751.0,United Kingdom,FUNKY WASHING UP GLOVES ASSORTED,1,2.1,2.1,3,4,19.5,13700-20751,2.1,10.99,1.14,5.0,2011-04,2011-04,2011-04-12,False,0.081,0.081,2.019,96.14285714285714
32038,2011-04-13,549954,1370000,21465.0,United Kingdom,PINK FLOWER CROCHET FOOD COVER,3,3.75,11.25,3,4,2.1,13700-21465,1.25,10.0,2.09,3.0,2011-04,2011-04,2011-04-12,False,0.5670000000000001,1.701,9.549,84.88
32039,2011-04-13,549954,1370000,21107.0,United Kingdom,CREAM SLICE FLANNEL PINK SPOT ,2,2.95,5.9,3,4,11.25,13700-21107,1.48,10.5,2.5,3.0,2011-04,2011-04,2011-04-12,False,0.099,0.198,5.702,96.64406779661017
32040,2011-04-13,549954,1370000,21106.0,United Kingdom,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2,2.95,5.9,3,4,5.9,13700-21106,1.48,4.88,3.41,1.0,2011-04,2011-04,2011-04-12,False,1.332,2.664,3.236,54.847457627118644
32041,2011-04-13,549954,1370000,22616.0,United Kingdom,PACK OF 12 LONDON TISSUES ,48,0.29,13.92,3,4,5.9,13700-22616,0.01,16.56,0.13,60.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,13.92,100.0
32042,2011-04-13,549954,1370000,22109.0,United Kingdom,FULL ENGLISH BREAKFAST PLATE,1,3.75,3.75,3,4,13.92,13700-22109,3.75,22.65,2.53,6.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,3.75,100.0
32043,2011-04-13,549954,1370000,22666.0,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,2,2.95,5.9,3,4,3.75,13700-22666,1.48,16.47,1.61,5.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,5.9,100.0
32044,2011-04-13,549954,1370000,22982.0,United Kingdom,PANTRY PASTRY BRUSH,1,1.25,1.25,3,4,5.9,13700-22982,1.25,6.84,0.86,5.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,1.25,100.0
32045,2011-04-13,549954,1370000,22989.0,United Kingdom,SET 2 PANTRY DESIGN TEA TOWELS,1,3.25,3.25,3,4,1.25,13700-22989,3.25,11.83,2.13,4.0,2011-04,2011-04,2011-04-12,False,0.441,0.441,2.809,86.43076923076923
32046,2011-04-13,549954,1370000,22990.0,United Kingdom,COTTON APRON PANTRY DESIGN,1,4.95,4.95,3,4,3.25,13700-22990,4.95,-17.92,2.82,-5.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,4.95,100.0
32047,2011-04-13,549954,1370000,22978.0,United Kingdom,PANTRY ROLLING PIN,1,3.75,3.75,3,4,4.95,13700-22978,3.75,13.19,2.76,3.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,3.75,100.0
32048,2011-04-13,549954,1370000,23205.0,United Kingdom,CHARLOTTE BAG VINTAGE ALPHABET ,20,0.85,17.0,3,4,3.75,13700-23205,0.04,9.37,0.29,11.0,2011-04,2011-04,2011-04-12,False,0.009000000000000001,0.18000000000000002,16.82,98.94117647058823
32049,2011-04-13,549954,1370000,37370.0,United Kingdom,RETRO COFFEE MUGS ASSORTED,12,1.25,15.0,3,4,17.0,13700-37370,0.1,21.84,1.75,17.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,15.0,100.0
32050,2011-04-13,549954,1370000,21874.0,United Kingdom,GIN AND TONIC MUG,6,1.25,7.5,3,4,15.0,13700-21874,0.21,10.54,0.65,8.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,7.5,100.0
32051,2011-04-13,549954,1370000,23159.0,United Kingdom,SET OF 5 PANCAKE DAY MAGNETS,12,2.08,24.96,3,4,7.5,13700-23159,0.17,18.74,0.92,9.0,2011-04,2011-04,2011-04-12,False,0.07200000000000001,0.8640000000000001,24.096,96.53846153846153
32052,2011-04-13,549954,1370000,23156.0,United Kingdom,SET OF 5 MINI GROCERY MAGNETS,12,2.08,24.96,3,4,24.96,13700-23156,0.17,17.59,0.62,8.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,24.96,100.0
32053,2011-04-13,549954,1370000,21034.0,United Kingdom,REX CASHCARRY JUMBO SHOPPER,1,0.95,0.95,3,4,24.96,13700-21034,0.95,1.86,0.66,2.0,2011-04,2011-04,2011-04-12,False,0.0,0.0,0.95,100.0
32054,2011-04-13,549954,1370000,22476.0,United Kingdom,EMPIRE UNION JACK TV DINNER TRAY,2,4.95,9.9,3,4,0.95,13700-22476,2.48,10.03,4.14,2.0,2011-04,2011-04,2011-04-12,False,1.4849999999999999,2.9699999999999998,6.930000000000001,70.0
32055,2011-04-13,549954,1370000,22974.0,United Kingdom,CHILDRENS DOLLY GIRL MUG,6,1.65,9.9,3,4,9.9,13700-22974,0.27,11.43,0.44,7.0,2011-04,2011-04,2011-04-12,False,0.06300000000000001,0.3780000000000001,9.522,96.18181818181817
32058,2011-04-13,549956,1489800,22151.0,United Kingdom,PLACE SETTING WHITE HEART,192,0.42,80.64,3,4,-5.9,14898-22151,0.0,16.85,0.13,37.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,80.64,100.0
32059,2011-04-13,549956,1489800,84879.0,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,27.04,3,4,80.64,14898-84879,0.11,34.79,0.17,21.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,27.04,100.0
32060,2011-04-13,549956,1489800,47566.0,United Kingdom,PARTY BUNTING,4,4.95,19.8,3,4,27.04,14898-47566,1.24,34.47,2.25,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,19.8,100.0
32061,2011-04-13,549956,1489800,85040.0,United Kingdom,S4 PINK FLOWER CANDLES IN BOWL,12,1.65,19.8,3,4,19.8,14898-85040,0.14,6.6,0.8,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,19.8,100.0
32062,2011-04-13,549956,1489800,22295.0,United Kingdom,HEART FILIGREE DOVE LARGE,12,1.65,19.8,3,4,19.8,14898-22295,0.14,16.57,0.38,10.0,2011-04,2011-04,2011-04-13,True,0.027,0.324,19.476,98.36363636363636
32063,2011-04-13,549956,1489800,85039.0,United Kingdom,S4 IVORY MINI ROSE CANDLE IN BOWL,12,1.65,19.8,3,4,19.8,14898-85039,0.14,11.87,1.26,7.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,19.8,100.0
32064,2011-04-13,549957,1353900,20685.0,United Kingdom,DOORMAT RED RETROSPOT,2,7.95,15.9,3,4,19.8,13539-20685,3.98,20.86,6.15,3.0,2011-04,2011-04,2011-04-13,True,0.30600000000000005,0.6120000000000001,15.288,96.15094339622642
32065,2011-04-13,549957,1353900,48138.0,United Kingdom,DOORMAT UNION FLAG,2,7.95,15.9,3,4,15.9,13539-48138,3.98,32.2,5.9,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,15.9,100.0
32066,2011-04-13,549957,1353900,22139.0,United Kingdom,RETROSPOT TEA SET CERAMIC 11 PC ,3,4.95,14.85,3,4,15.9,13539-22139,1.65,18.72,2.86,4.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,14.85,100.0
32067,2011-04-13,549957,1353900,22855.0,United Kingdom,FINE WICKER HEART ,12,1.25,15.0,3,4,14.85,13539-22855,0.1,13.81,0.33,11.0,2011-04,2011-04,2011-04-13,True,0.009000000000000001,0.10800000000000001,14.892,99.28
32068,2011-04-13,549957,1353900,16156.0,United Kingdom,WRAP PINK FAIRY CAKES ,25,0.42,10.5,3,4,15.0,13539-16156,0.02,17.47,0.02,46.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,10.5,100.0
32069,2011-04-13,549957,1353900,22045.0,United Kingdom,SPACEBOY GIFT WRAP,25,0.42,10.5,3,4,10.5,13539-22045,0.02,9.76,0.03,23.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,10.5,100.0
32070,2011-04-13,549957,1353900,21749.0,United Kingdom,LARGE RED RETROSPOT WINDMILL,6,2.1,12.6,3,4,10.5,13539-21749,0.35,68.69,0.94,36.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,12.6,100.0
32071,2011-04-13,549957,1353900,21746.0,United Kingdom,SMALL RED RETROSPOT WINDMILL,12,1.25,15.0,3,4,12.6,13539-21746,0.1,17.47,0.5,15.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,15.0,100.0
32072,2011-04-13,549957,1353900,22189.0,United Kingdom,CREAM HEART CARD HOLDER,4,3.95,15.8,3,4,15.0,13539-22189,0.99,28.87,1.71,9.0,2011-04,2011-04,2011-04-13,True,0.0,0.0,15.8,100.0
